specimenUUID,cataloger,fieldID,preparator,order,family,genus,specificEpithet,preparation,condition,specimenCoordinates,site,habitatType,country,stateProvince,county,municipality,specificLocality,siteNotes,verbatimLocality,coordinates,collEventID,Activity,startDate,endDate,startTime,endTime,methods,personnel,totalLength,tailLength,hindFootLength,earLength,weight,accuracy,age,sex,testisPos,testisSize,ovaryOpening,mammaeCondition,mammaeFormula,media
574558f2-3627-4fbd-82cb-11f3a189310f,Heru Handika,HH2036,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 18, 2023",Collecting,"Mar 18, 2023","Mar 19, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,304.0,197.0,31.0,22.0,44.77,Accurate,Subadult,Male,,,,,,
30c5347c-0f92-4a84-9123-26c2d3c7ea76,Heru Handika,HH2037,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 18, 2023",Collecting,"Mar 18, 2023","Mar 19, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,239.0,152.0,32.0,25.0,39.24,Accurate,Subadult,Male,,,,,,
45cc03eb-a51e-4909-b598-735f14542b21,Heru Handika,HH2038,Heru Handika,Soricomorpha,Soricidae,Crocidura,orientalis,Alcohol;Formalin|Skull;|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 18, 2023",Collecting,"Mar 18, 2023","Mar 19, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,168.0,80.0,19.0,12.0,17.09,Accurate,Adult,Male,,,,,,
9e4fa5e6-bd04-4f3e-bbb9-7d85348956ec,Heru Handika,HH2039,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 18, 2023",Collecting,"Mar 18, 2023","Mar 19, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,255.0,139.0,34.0,25.0,48.77,Accurate,Subadult,Male,,,,,,
bca99574-f2a8-490e-8c91-3145dd51ec53,Heru Handika,HH2040,Heru Handika,Rodentia,Sciuridae,Lariscus,insignis,Skin;|Skull;|Skeleton;|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 18, 2023",Collecting,"Mar 18, 2023","Mar 19, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,239.0,103.0,47.0,19.0,77.23,Accurate,Subadult,Female,,,Imperforate,,,
083984cd-bd59-40df-9a27-ccd598ad71bd,Heru Handika,HH2041,Heru Handika,Eulipotyphla,Erinaceidae,Hylomys,suillus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,149.0,15.0,27.0,17.0,60.31,Accurate,Adult,Male,,,,,,
eb0eb697-971b-4d41-be5d-3c0b9289533c,Heru Handika,HH2042,Heru Handika,Soricomorpha,Soricidae,Crocidura,orientalis,Skin;|Skull;|Skeleton;|Liver;LN2|Lung;LN2|Heart;DMSO,Freshly Euthanized,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,181.0,77.0,18.0,11.0,14.67,Accurate,Adult,Male,,,,,,
b03a8fef-2cc3-4f81-a944-c60182a80194,Heru Handika,HH2043,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,266.0,146.0,34.0,25.0,52.72,Accurate,Subadult,Male,,,,,,
ba573721-cd1b-463a-b2e6-9443f6abca4e,Heru Handika,HH2044,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,239.0,213.0,31.0,24.0,50.54,Accurate,Subadult,Male,,,,,,
091eb8fe-913c-40a2-96c9-a40da7d933bb,Heru Handika,HH2045,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,310.0,190.0,31.0,24.0,42.93,Accurate,Subadult,Female,,,Imperforate,,,
acae8e3d-8b54-4b21-a42f-4189b58d4259,Heru Handika,HH2046,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,311.0,193.0,31.0,24.0,50.45,Accurate,Subadult,Male,,,,,,
164819b0-6e1c-4599-b930-87efbcdb0989,Heru Handika,HH2047,Fajar Alfitrian,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Muscle;ETOH|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,350.0,210.0,33.0,25.0,70.53,Accurate,Adult,Female,,,Perforate,Large,2 ing;0 abd;1 ax,
dc464857-1816-4184-b580-7f453bb25ad7,Heru Handika,HH2048,Alfath Fanidya,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,382.0,231.0,31.0,24.0,70.46,Accurate,Adult,Female,,,Perforate,,,
eb1c9421-6bb7-469e-877c-d3397179367e,Heru Handika,HH2049,Nurul Inayah,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,346.0,211.0,33.0,24.0,59.77,Accurate,Subadult,Male,,,,,,
927840ed-103c-4594-a74e-05ecda4e2cd7,Heru Handika,HH2050,Nurul Inayah,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,362.0,213.0,31.0,25.0,77.25,Accurate,Adult,Female,,,Perforate,Large,2 ing;0 abd;1 ax,
a205be45-955c-4efa-b869-8d3bf7957fca,Heru Handika,HH2051,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 19, 2023",Collecting,"Mar 19, 2023","Mar 20, 2023",7:00 AM,7:00 AM,"Snap Trap";160,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,243.0,123.0,31.0,23.0,34.44,Accurate,Subadult,Female,,,Imperforate,,,
ab9fe036-81b3-46f4-9e7e-4faf8f82cebc,Heru Handika,HH2052,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 20, 2023",Collecting,"Mar 20, 2023","Mar 21, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,316.0,192.0,31.0,24.0,52.95,Accurate,Subadult,Male,,,,,,
57a92551-4f2e-43b8-ad08-e84702f64ee1,Heru Handika,HH2053,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 20, 2023",Collecting,"Mar 20, 2023","Mar 21, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,344.0,215.0,32.0,24.0,67.78,Accurate,Adult,Male,Scrotal,23.0x12.0mm,,,,
e950fa44-d024-462b-a352-8965ba2e425b,Heru Handika,HH2054,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 20, 2023",Collecting,"Mar 20, 2023","Mar 21, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,348.0,214.0,32.0,25.0,58.29,Accurate,Subadult,Male,,,,,,
2826c538-3e3d-4634-88b6-f5b81a2102d4,Heru Handika,HH2055,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 20, 2023",Collecting,"Mar 20, 2023","Mar 21, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,357.0,220.0,31.0,25.0,87.3,Accurate,Adult,Male,,,,,,
a80c2a1b-35ce-4de5-845e-b4f40e6ed2ef,Heru Handika,HH2056,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 20, 2023",Collecting,"Mar 20, 2023","Mar 21, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,351.0,217.0,31.0,24.0,63.48,Accurate,Adult,Female,,,Perforate,,,
6125ed1e-78dd-44ac-85d3-bbf11de5891e,Heru Handika,HH2057,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 20, 2023",Collecting,"Mar 20, 2023","Mar 21, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,338.0,207.0,31.0,25.0,59.56,Accurate,Adult,Female,,,Perforate,Large,2 ing;0 abd;1 ax,
2568bc7b-dd30-4794-bd7b-142d42b57f9c,Heru Handika,HH2058,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 20, 2023",Collecting,"Mar 20, 2023","Mar 21, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,291.0,158.0,32.0,26.0,83.21,Accurate,Adult,Male,Scrotal,,,,,
cf3d6c30-5bfa-4f1e-b30d-352f46f67a0d,Heru Handika,HH2059,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 20, 2023",Collecting,"Mar 20, 2023","Mar 21, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,308.0,196.0,32.0,24.0,52.06,Accurate,Subadult,Female,,,Imperforate,,,
cbb3bf7f-73c3-483d-b4ce-89bc727387ad,Heru Handika,HH2060,Heru Handika,Soricomorpha,Soricidae,Crocidura,orientalis,Alcohol;Formalin|Muscle;DMSO|Lung;ETOH,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 20, 2023",Collecting,"Mar 20, 2023","Mar 21, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,161.0,71.0,17.0,11.0,14.85,Accurate,Adult,Male,,,,,,
